ID,NAME,URL,TELEPHONE,LONGITUDE,LATITUDE,ADDRESS_REGION,ADDRESS_LOCALITY,ADDRESS_COUNTRY
973,Courtlough Outdoor Adventures,http://www.courtlough.ie,+353(0)18413096,-6.199168,53.569305,Dublin,Balbriggan,Republic of Ireland
974,Lakeland Shooting Centre,http://www.lakelandshootingcentre.ie/,+353(0)449223127,-7.39376221162751,53.4321682184269,Westmeath,Mullingar,Republic of Ireland
975,Buckley Cycles Athlone - Bike Hire,http://www.buckleycycles.ie/,+353(0)906478989,-7.923107,53.419956,Westmeath,Athlone,Republic of Ireland
976,Buckley Cycles,http://buckleycycles.ie/,+353(0)906478989,-7.92258303895574,53.4199514348837,Westmeath,Athlone,Republic of Ireland
977,Casey Cycles,http://www.bikehirekerry.com,+353(0)669472474,-10.233011,51.94381,Kerry,Cahersiveen,Republic of Ireland
978,Cycle Scene Bicycle Hire,http://www.cyclescene.ie,+353(0)214301183,-8.479329,51.902367,Cork,Cork City,Republic of Ireland
979,Everest Cycles,http://www.everestcycles.ie,+353(0)12828660,-6.11358626989749,53.2095807128897,Wicklow,Bray,Republic of Ireland
980,Foxy John Moriarty's Bicycle Hire,,+353(0)669151316,-10.26934,52.14202,Kerry,Dingle,Republic of Ireland
981,M Kavanagh Bicycle Hire,,+353(0)578621357,-7.298933,53.034731,Laois,Portlaoise,Republic of Ireland
982,On Yer Bike Tours,http://www.ireland.com/what-is-available/cycling/bike-rental/destinations/republic-of-ireland/cavan/belturbet/all/1-44796/,+353(0)499522219,-7.44968113493883,54.1018659864631,Cavan,Belturbet,Republic of Ireland
983,Quay Cycles Bicycle Hire,,+353(0)419834526,-6.34839,53.714122,Louth,Drogheda,Republic of Ireland
984,Aran Bike Hire,http://www.aranbikehire.com,+353(0)9961132,-9.66930780012808,53.1187918652513,Galway,Aran Islands,Republic of Ireland
985,Kilgrews Cycles,http://www.kilgrewscycles.ie,+353(0)214276255,-8.477614,51.899876,Cork,Cork City ,Republic of Ireland
986,Finnegan's Bicycle Hire,,+353(0)646641083,-9.583474,51.87818,Kerry,Kenmare,Republic of Ireland
987,Inishbofin Cycle Hire,,+353(0)9545833,-10.200035,53.615073,Galway,Inishbofin Island,Republic of Ireland
988,Mayo Leisure Cycling,,+353(0)949025220,-9.29804,53.8591,Mayo,Castlebar,Republic of Ireland
989,Mannion Bike Hire,http://www.clifdenbikes.com,+353(0)9521160,-10.020548,53.48865,Galway,Clifden,Republic of Ireland
990,KartWorld Adventure Centre,http://www.kartworld.ie,+353(0)214889477,-8.327029,52.001543,Cork,Watergrasshill,Republic of Ireland
991,Puddenhill Activity Centre,http://www.puddenhill.com,+353(0)18354444,-6.37822103248523,53.5658697080742,Dublin,Garristown,Republic of Ireland
992,Clara Lara Fun Park,http://www.claralara.ie/,+353(0)40446161,-6.24638214490543,52.9211949129527,Wicklow,Rathdrum,Republic of Ireland
993,Kinvara Smoked Salmon Limited,http://www.kinvarasmokedsalmon.com,+353(0)91637489,-8.934515,53.138495,Galway,Kinvara,Republic of Ireland
994,Newbridge Silverware Visitor Centre,http://www.newbridgesilverware.com,+353(0)45431301,-6.7968010502625,53.1762763269322,Kildare,Newbridge,Republic of Ireland
995,Orchard Pottery,http://www.iol.ie/~ferrisop/,+353(0)61377181,-8.50394,52.712274,Limerick,Castleconnell,Republic of Ireland
996,Tir Na nOg Venture Fun Park,http://www.ird-kiltimagh.ie/community/playground/,+353(0)949374886,-8.99738,53.851269,Mayo,Kiltimagh,Republic of Ireland
997,The Liberty Market,http://www.libertymarket.ie,+353(0)12808683,-6.278046,53.341169,Dublin,Dublin City Centre,Republic of Ireland
998,Dublin Food Co-op Organic Food Market,http://dublinfood.coop/drupal/,+353(0)14544258,-6.242076,53.342673,Dublin,Dublin City Centre,Republic of Ireland
999,English Market,http://www.englishmarket.ie,+353(0)214274407,-8.474744,51.897651,Cork,Cork ,Republic of Ireland
1001,Lough Key Boat Tours,http://www.loughkeyboats.com,+353(0)860846849,-8.233688,53.985039,Roscommon,Boyle,Republic of Ireland
1002,Viking Tours Ireland,http://www.vikingtoursireland.ie,+353(0)862621136,-7.930684,53.423164,Westmeath,Athlone,Republic of Ireland
1003,Hodson Bay Public Harbour,,+353(0)449348650,-8.00070399619892,53.4872717815824,Westmeath,Athlone,Republic of Ireland
1004,Aquaventures,http://www.aquaventures.ie,+353(0)2820511,-9.37713246114331,51.4793383232169,Cork,Baltimore,Republic of Ireland
1005,Bow Waves - Galway Sailing and Powerboat School,http://www.bowwaves.com,+353(0)91560560,-9.042501,53.267657,Galway,Harbour Enterprise Park,Republic of Ireland
1006,Sailcork,http://www.sailcork.com,+353(0)214811237,-8.21371694197046,51.8663430518162,Cork,Cobh,Republic of Ireland
1007,Rosslare Windsurfing Centre,,+353(0)539132101,-6.40289215301517,52.2767085483005,Wexford,Rosslare,Republic of Ireland
1008,Schull Watersport Centre,,+353(0)2828554,-9.545166,51.525237,Cork,Schull,Republic of Ireland
1009,The Surfdock Centre,http://www.surfdock.ie,+353(0)16683945,-6.23132,53.3423,Dublin,South Dock,Republic of Ireland
1010,Cork Power Boat & Water Ski Club,http://www.waterskiireland.com/,+353(0)217334605,-8.710217,51.912293,Cork,Dripsey,Republic of Ireland
1011,Wexford Harbour Boat Club,http://www.whbtc.ie/,+353(0)539147504,-6.472766,52.345874,Wexford,Wexford,Republic of Ireland
1012,Athlunkard Boat Club,http://athlunkardboat.club/,+353(0)61302160,-8.662183,52.638788,Limerick,Limerick,Republic of Ireland
1013,Athy Rowing & Canoeing,https://www.facebook.com/AthyRowingCanoeing/,+353(0)879971842,-6.98384118553331,52.9913752531638,Kildare,Athy,Republic of Ireland
1014,Killorglin Rowing Club,http://killorglinrowing.wordpress.com,+353(0)872930461,-9.782417,52.107921,Kerry,Killorglin,Republic of Ireland
1015,New Ross Boat Club,https://www.facebook.com/NewRossBoatClub,,-6.942672,52.413811,Wexford,New Ross,Republic of Ireland
1016,Skibbereen Rowing Club,http://www.skibbereenrowingclub.com/,+353(0)2821333,-9.313077,51.546311,Cork,Skibbereen,Republic of Ireland
1017,Baltimore Sailing School,http://www.baltimoresailingschool.com,+353(0)2820141,-9.373428,51.482606,Cork,Baltimore,Republic of Ireland
1018,Blessington Sailing School,http://www.hobiecatcentreireland.com,+353(0)45867051,-6.53442077220488,53.1704214776264,Wicklow,Blessington,Republic of Ireland
1019,Dingle Sailing Centre,http://www.dinglesailingclub.com/,+353(0)669152603,-10.275072,52.13811,Kerry,Dingle,Republic of Ireland
1020,Fastnet Marine And Outdoor Education Centre,http://www.schullsailing.ie/,+353(0)2828315,-9.54658,51.522335,Cork,Schull,Republic of Ireland
1021,Mullingar Sailing Club,http://www.msail.net,+353(0)449342058,-7.36057321237275,53.5662016132304,Westmeath,Mullingar,Republic of Ireland
1022,Shannon Sailing,http://www.shannonsailing.com,+353(0)6724499,-8.28315501852421,52.9241826772898,Tipperary,Nenagh,Republic of Ireland
1023,Scubadive West,http://www.scubadivewest.com,+353(0)9543922,-9.873724,53.614068,Galway,Renvyle,Republic of Ireland
1024,Waterworld Tralee,http://www.waterworld.ie,+353(0)667125803,-9.70428,52.274089,Kerry,Tralee,Republic of Ireland
1025,Aloha Surf School,http://www.surfschool.ie/,+353(0)872133996,-9.28591653967282,53.117648704095,Clare,Fanore,Republic of Ireland
1026,Golden Falls Water Ski Club,http://www.goldenfallswaterskiclub.com,,-6.60201922070314,53.1179654489512,Kildare,Ballymore Eustace,Republic of Ireland
1027,Lough Muckno Water Ski Club,http://www.skimuckno.com,+353(0)877402806,-6.74536226138042,54.11420164095,Monaghan,Castleblayney,Republic of Ireland
1029,Cobalt Gallery Cafe,,+353(0)18730313,-6.26077,53.354301,Dublin,Dublin City Centre,Republic of Ireland
1030,Merrion Square Art Exhibition,http://www.merrionart.com,+353(0)868214478,-6.249925,53.33903,Dublin,Dublin City,Republic of Ireland
1031,The Bastion Gallery,http://www.thebastiongallery.com/,+353(0)906494948,-7.943796,53.422353,Westmeath,Athlone,Republic of Ireland
1032,Glasnevin Cemetery Guided Walking Tour,http://www.glasnevinmuseum.ie,+353(0)18826550,-6.276762,53.369466,Dublin,Glasnevin,Republic of Ireland
1033,The Lakes Of Killarney,,+353(0)646631633,-9.508799,52.058212,Kerry,Killarney,Republic of Ireland
1034,Bray to Greystones Walk,http://www.irishtrails.ie/trail/Bray-to-Greystones---Cliff-walk/654/,+353(0)40469117,-6.043428,52.98086,Wicklow,Wicklow Town,Republic of Ireland
1035,The South Leinster Way,http://www.irishtrails.ie/Trail/South-Leinster-Way/33/,,-6.92880990423212,52.6020792718812,Carlow,Borris,Republic of Ireland
1036,Kerry Way,http://www.irishtrails.ie/trail/kerry-way/19/,,-9.51142701494814,52.0586164298976,Kerry,Killarney,Republic of Ireland
1037,South Leinster Way Kildavin To Borris,http://www.irishtrails.ie/Trail/South-Leinster-Way/33/,,-6.68434856008662,52.6849611962087,Carlow,Kildavin,Republic of Ireland
1038,The Old Pilgrim Road - Ballintubber,http://www.ballintubberabbey.ie,+353(0)949030934,-9.31600531123063,54.1747791708462,Mayo,Ballintubber,Republic of Ireland
1039,The Royal Canal Way,http://www.iwai.ie,+353(0)18680148,-6.24470007308394,53.356595900839,Dublin,Dublin City,Republic of Ireland
1041,The Grand Canal Way,,+353(0)16476000,-6.258306,53.333691,Dublin,Dublin City Centre,Republic of Ireland
1042,Cape Clear Heritage Centre,http://www.capeclearmuseum.ie,+353(0)2839119,-9.4951214903421,51.4330082748222,Cork,Cape Clear Island,Republic of Ireland
1043,Carlow Genealogy,http://www.carlowlibraries.ie/explore/genealogy,+353(0)599129709,-6.927849,52.837051,Carlow,Carlow,Republic of Ireland
1044,Cavan Heritage and Genealogy Centre,http://cavan.rootsireland.ie,+353(0)494361094,-7.364482,53.99125,Cavan,Cavan Town,Republic of Ireland
1045,Dun Laoghaire Borough Historical Society,http://www.dunlaoghairehistorical.com,,-6.130255,53.290957,Dublin,Dun Laoghaire,Republic of Ireland
1046,Genealogy Service National Library Of Ireland,http://www.nli.ie,+353(0)16030200,-6.25509,53.340139,Dublin,Dublin City Centre,Republic of Ireland
1047,Kildare Heritage and Genealogy Company,http://kildare.ie/heritage/genealogy/,+353(0)45448350,-6.80287428176304,53.1801630245143,Kildare,Newbridge,Republic of Ireland
1048,Kilkenny Family History,http://www.rothehouse.com/rothe-house-genealogy/,+353(0)567722893,-7.254749,52.654326,Kilkenny,Kilkenny City,Republic of Ireland
1049,Longford Genealogy,http://www.longford.rootsireland.ie/,+353(0)433341235,-7.79805372848886,53.7269325977674,Longford,Longford,Republic of Ireland
1050,Mallow Heritage Centre,http://www.mallowheritagecentre.com,+353(0)2250302,-8.646324,52.137576,Cork,Mallow,Republic of Ireland
1051,National Archives of Ireland,http://www.nationalarchives.ie,+353(0)14072300,-6.268747,53.338802,Dublin,Dublin City,Republic of Ireland
1052,Sligo County Library,http://www.sligolibrary.ie,+353(0)719111850,-8.471375,54.27224,Sligo,Sligo Town,Republic of Ireland
1053,Tipperary South Genealogy Centre,http://www.bruboru.ie,+353(0)6261122,-7.89704867211404,52.5125680829653,Tipperary,Cashel,Republic of Ireland
1054,Waterford Heritage Genealogical Centre,,+353(0)51876123,-7.113237,52.260865,Waterford,Waterford,Republic of Ireland
1055,Wicklow Family History Centre,http://www.irish-genealogy-toolkit.com/Wicklow-family-history.html,+353(0)40420126,-6.037216,52.978885,Wicklow,Wicklow Town,Republic of Ireland
1056,East Galway Family History Society Co. Ltd.,http://www.galwayroots.com,+353(0)909749309,-8.400312,53.049144,Galway,Woodford,Republic of Ireland
1059,Fanny O'Dea's,http://www.fannyodeas.com/,+353(0)656834143,-9.172789,52.739427,Clare,Lissycasey,Republic of Ireland
1062,O'Looneys,http://www.olooneys.ie,+353(0)657081414,-9.347325,52.932924,Clare,Lahinch,Republic of Ireland
1066,Jolly Roger Tavern,,+353(0)2820379,-9.402289,51.478028,Cork,Sherkin Island,Republic of Ireland
1067,Moby Dick's,,+353(0)2492756,-7.846247,51.953277,Cork,Youghal,Republic of Ireland
1069,The Mills Inn,http://www.millsinn.ie,+353(0)2645237,-9.170738,51.945668,Cork,Macroom,Republic of Ireland
1070,The Spaniard,http://www.thespaniard.ie,+353(0)214772436,-8.516792,51.705055,Cork,Kinsale,Republic of Ireland
1071,O'Donnells,https://www.facebook.com/odonnellsbar.donegaltown,+353(0)749721049,-8.110067,54.654106,Donegal,Donegal Town,Republic of Ireland
1072,Smugglers Creek,,+353(0)719852366,-8.216849,54.546661,Donegal,Rossnowlagh,Republic of Ireland
1073,Eamonn Doran's,,+353(0)16799114,-6.262653,53.345252,Dublin,Dublin City Centre,Republic of Ireland
1074,Ha'Penny Bridge Inn,,+353(0)16770616,-6.263344,53.345871,Dublin,Dublin City Centre,Republic of Ireland
1075,Kennedy's,http://www.facebook.com/kennedys.westlandrow?fref=ts,+353(0)16611124,-6.250759,53.342157,Dublin,Dublin City Centre,Republic of Ireland
1079,The Hole In The Wall Dublin,https://www.facebook.com/pages/The-Hole-In-The-Wall/272815390949,+353(0)18389491,-6.323574,53.366163,Dublin,Dublin City,Republic of Ireland
1080,Red Fox Inn,http://www.kerrybogvillage.ie,+353(0)669769184,-9.881866,52.073854,Kerry,Glenbeigh,Republic of Ireland
1083,Bard Summer School,http://www.bard.ie,+353(0)14904879,-9.9881419536732,53.7924554847732,Mayo,Clare Island,Republic of Ireland
1084,Oidhreacht Chorca Dhuibhne,http://www.oidhreacht.ie,+353(0)669156100,-10.4138599993732,52.1664705846634,Kerry,Trá Lí,Republic of Ireland
1085,Gael Linn Irish Language Classes for Adults,http://www.gael-linn.ie/ga/cursai/co-dh%C3%BAn-na-ngall/108-17/,+353(0)16751200,-8.2286955968018,55.0497607577915,Donegal,Gweedore,Republic of Ireland
1092,Coláiste Na Rinne,http://www.anrinn.com/,+353(0)5846128,-7.59086598632382,52.050383268364,Waterford,Dungarvan,Republic of Ireland
1093,O'Flaherty's Dingle,,+353(0)669151983,-10.270922,52.139074,Kerry,Dingle,Republic of Ireland
1094,Stoker's Lodge,,+353(0)667120138,-9.69958,52.271948,Kerry,Tralee ,Republic of Ireland
1095,Tatler Jack,,+353(0)646632361,-9.508548,52.05843,Kerry,Killarney,Republic of Ireland
1097,Johnstown Inn,http://www.johnstowninn.ie,+353(0)45897547,-6.62175533862307,53.2372575274467,Kildare,Kill,Republic of Ireland
1098,The Thatched Village Inn,http://www.facebook.com/SheeransPub/,+353(0)578735126,-7.566492,52.978601,Laois,Coolrain,Republic of Ireland
1099,Dolans,http://www.dolanspub.com,+353(0)61314483,-8.638206,52.658835,Limerick,Limerick ,Republic of Ireland
1101,The Jockey's,,+353(0)429334621,-6.407442,54.000515,Louth,Dundalk,Republic of Ireland
1104,The Lantern,http://www.thelantern.ie/,+353(0)469021619,-6.68283813128277,53.6541722505577,Meath,Navan (An Uaimh),Republic of Ireland
1106,Bridgie Terries,http://www.bridgieterries.com,+353(0)51291324,-7.66962,52.109282,Waterford,Dungarvan,Republic of Ireland
1108,Egan's of Moate,,+353(0)906482014,-7.721747,53.395916,Westmeath,Moate,Republic of Ireland
1110,Grogan's of Glasson,http://www.grogansofglasson.com/,+353(0)906485158,-7.863703,53.470804,Westmeath,Athlone,Republic of Ireland
1112,The Auld Shebeen & Club S,http://www.auldshebeenmoate.com,+353(0)906448823,-7.720374,53.395578,Westmeath,Moate,Republic of Ireland
1113,The Roadhouse,,+353(0)449348335,-7.270502,53.514859,Westmeath,Mullingar,Republic of Ireland
1114,Drumcoura Equestrian Centre,http://www.drumcoura.ie,+353(0)719645781,-7.752641,54.027964,Leitrim,Ballinamore,Republic of Ireland
1115,Irish National Sailing School,http://www.inss.ie/,+353(0)12844195,-6.147055,53.296001,Dublin,Dun Laoghaire,Republic of Ireland
1116,The Oysterhaven Centre,http://www.oysterhaven.com,+353(0)214770738,-8.437663,51.701658,Cork,Kinsale,Republic of Ireland
1117,Shawbrook Ballet Theatre,http://www.shawbrook.org/,+353(0)449357570,-7.602052,53.623708,Longford,Legan,Republic of Ireland
1118,Centenary Stores,http://www.thestores.ie,+353(0)539124424,-6.46210845213227,52.3407839552912,Wexford,Wexford,Republic of Ireland
1120,Horans Baltinglass,http://www.horansbaltinglass.com,+353(0)596481733,-6.708369,52.940932,Wicklow,Baltinglass,Republic of Ireland
1121,"The Horse & Hound, Delgany",http://www.horseandhounddelgany.com/,+353(0)12874642,-6.091065,53.133743,Wicklow,Delgany,Republic of Ireland
1122,Jacobs Well,http://www.jacobswellrathdrum.com,+353(0)40446282,-6.230762,52.932593,Wicklow,Rathdrum,Republic of Ireland
1123,Lees Shamrock House,,+353(0)12875267,-6.064889,53.109495,Wicklow,Kilcoole,Republic of Ireland
1124,Phelan Licensed Grocer,https:///www.facebook.com/PhelanLicensedGrocer,+353(0)40446368,-6.259712,52.903368,Wicklow,Rathdrum,Republic of Ireland
1125,West Wicklow House,http://westwicklowhouse.com/,+353(0)45865214,-6.531953,53.171542,Wicklow,Blessington,Republic of Ireland
1126,Olde Post Inn,http://www.theoldepostinn.com/,+353(0)4755555,-7.370346,54.077703,Cavan,Cloverhill,Republic of Ireland
1127,Bruach Na Haille,,+353(0)657074120,-9.372023,53.018489,Clare,Doolin,Republic of Ireland
1134,Café Mexicana,http://www.cafemexicana.ie/,+353(0)214276433,-8.4738,51.898815,Cork,Cork City,Republic of Ireland
1135,Flemings Silver Grange House,http://www.flemingsrestaurant.ie,+353(0)214821621,-8.410379,51.905631,Cork,Cork City,Republic of Ireland
1139,Man Friday,http://www.manfridaykinsale.ie,+353(0)214772260,-8.517258,51.705056,Cork,Kinsale,Republic of Ireland
1141,Trident Hotel,http://www.tridenthotel.com,+353(0)214779300,-8.518646,51.700959,Cork,Kinsale,Republic of Ireland
1142,The Coffee Pot,,+353(0)6381203,-8.682486,52.35447,Cork,Charleville,Republic of Ireland
1143,The Pink Elephant,http://www.pinkelephant.ie,+353(0)238849608,-8.68305586242672,51.6457869614167,Cork,Kilbrittain,Republic of Ireland
1146,Tudors Bistro At Palmerstown House,https://www.facebook.com/palmerstownhouse,+353(0)16264505,-6.357234,53.51605,Dublin,Palmerstown,Republic of Ireland
1147,The Cedar Tree,,+353(0)16772121,-6.26209,53.343245,Dublin,Dublin City Centre,Republic of Ireland
1148,Dobbins Wine Bistro,http://www.dobbins.ie,+353(0)16619536,-6.245315,53.338174,Dublin,Dublin City Centre,Republic of Ireland
1149,The Westbury Bars & Restaurants,http://www.doylecollection.com/hotels/the-westbury-hotel/dining,+353(0)16791122,-6.261632,53.341462,Dublin,Dublin City Centre,Republic of Ireland
1152,Khans Tandoori,,+353(0)16778408,-6.261372,53.340233,Dublin,Dublin City Centre,Republic of Ireland
1155,Odells Of Sandycove,,+353(0)12842188,-6.118397,53.286149,Dublin,Sandycove,Republic of Ireland
1157,An Poitin Stil,http://www.louisfitzgerald.com/poitinstil,+353(0)14589244,-6.476837,53.281066,Dublin,Rathcoole,Republic of Ireland
1159,The Italian Connection,http://www.menupages.ie/Dublin/city_centre/city_centre_north/the_italian_connection/,+353(0)18787125,-6.25661,53.350235,Dublin,Dublin City Centre,Republic of Ireland
1160,Cornucopia,http://www.cornucopia.ie,+353(0)16777583,-6.261418,53.343094,Dublin,Dublin City Centre,Republic of Ireland
