Name,Url,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry
Christy's Lounge and Bar,https://www.facebook.com/Christys.Arklow/,+353(0)40229029,-6.153261,52.798203,Wicklow,Arklow,Republic of Ireland
Germaine's of Baltinglass,http://www.germaines.ie/dining_eating_in_wicklow/restaurant.html,+353(0)596481783,-6.707448,52.941407,Wicklow,Baltinglass,Republic of Ireland
Poulaphouca House,http://www.poulaphoucahouse.com/,+353(0)45864412,-6.58621610842897,53.1195770893066,Wicklow,Hollywood,Republic of Ireland
The Grove Bar,,+353(0)12874604,-6.11019,53.122138,Wicklow,Delgany,Republic of Ireland
The Molly Malone,http://themollysbar.com/,+353(0)12875876,-6.06489,53.10762,Wicklow,Kilcoole,Republic of Ireland
The Old Ship,http://vfi.ie/Pub/4537-The-Old-Ship,+353(0)40232271,-6.153912,52.798303,Wicklow,Arklow,Republic of Ireland
Acapulco Dublin,http://www.acapulco.ie,+353(0)16771085,-6.264233,53.343616,Dublin,Dublin City,Republic of Ireland
Cactus Jacks,http://www.cactusjacks.ie,+353(0)91563838,-9.053339,53.270942,Galway,Galway City Centre,Republic of Ireland
Eco Douglas,http://www.eco.ie,+353(0)214892522,-8.436052,51.877068,Cork,Douglas Village,Republic of Ireland
Eddie Rockets City Diner,http://www.eddierockets.ie,+353(0)16797340,-6.25967,53.341205,Dublin,Dublin City Centre,Republic of Ireland
Elephant And Castle,http://www.elephantandcastle.ie,+353(0)16793121,-6.262398,53.345683,Dublin,Dublin City Centre,Republic of Ireland
One Pico Restaurant,http://www.onepico.com,+353(0)16760300,-6.257302,53.340583,Dublin,Dublin City Centre,Republic of Ireland
Fowlers Malahide,http://www.fowlers.ie/,+353(0)18457809,-6.153962,53.451077,Dublin,Malahide,Republic of Ireland
TGI Fridays Blanchardstown,http://www.fridays.ie/pages/locator.php?tab=3,+353(0)18225990,-6.392785,53.391405,Dublin,Blanchardstown,Republic of Ireland
ThunderRoad Cafe,http://www.thunderroadcafe.com,+353(0)16794057,-6.26123,53.345578,Dublin,Dublin City Centre,Republic of Ireland
China Garden Restaurant,,+353(0)469022621,-6.688524,53.652001,Meath,Navan,Republic of Ireland
China House,,+353(0)14513349,-6.341271,53.280957,Dublin,Firhouse,Republic of Ireland
Jasmine Palace Restaurant,http://www.jasminepalace.ie,+353(0)61412484,-8.628329,52.661991,Limerick,Limerick City,Republic of Ireland
King Charlies,,+353(0)16798286,-6.265263,53.344061,Dublin,Dublin City Centre,Republic of Ireland
Silks Restaurant,,+353(0)18453331,-6.151677,53.450704,Dublin,Malahide,Republic of Ireland
The Amber Court Chinese Restaurant & Take Away,http://ambercourtmullingar.com,+353(0)449341241,-7.34588178769684,53.5246087073752,Westmeath,Mullingar,Republic of Ireland
Wongs Chinese Restaurant Clontarf Road,http://www.wongs.ie/,+353(0)18334400,-6.173452,53.366929,Dublin,Clontarf,Republic of Ireland
Yung's Restaurant,,+353(0)12842156,-6.129808,53.289714,Dublin,Dún Laoghaire,Republic of Ireland
The Blue Haven Bistro & Restaurant,http://www.bluehavenkinsale.com/,+353(0)214772209,-8.522925,51.706425,Cork,Kinsale,Republic of Ireland
Coast  Restaurant,http://www.thegrand.ie,+353(0)18450000,-6.147441,53.450745,Dublin,Malahide,Republic of Ireland
Deerfields Restaurant,http://www.clareinnhotel.com/index.html,+353(0)61368161,-8.914757,52.788968,Clare,Newmarket-on-fergus,Republic of Ireland
Seasons Restaurant,http://www.whitford.ie,+353(0)539143444,-6.460584,52.336598,Wexford,Wexford Town,Republic of Ireland
McGrattans Cafe Bar,http://www.mcgrattans.ie,+353(0)16618808,-6.25125,53.338537,Dublin,Dublin City,Republic of Ireland
Old Mill Restaurant,http://oldmilltemplebar.com/,+353(0)16719262,-6.262958,53.345655,Dublin,Dublin City,Republic of Ireland
The Barn Restaurant,http://www.barn-restaurant.com/,+353(0)214866211,-8.417678,51.919002,Cork,Glanmire,Republic of Ireland
Bombay Palace,,+353(0)646637755,-9.506744,52.059036,Kerry,Killarney,Republic of Ireland
Bombay Palace Restaurant,http://www.bombaypalace.ie,+353(0)214273366,-8.471536,51.897328,Cork,Cork City ,Republic of Ireland
Cafe India,,+353(0)579352496,-7.493017,53.275749,Offaly,Tullamore,Republic of Ireland
Punjabi by Nature Indian Restaurant & Takeaway,http://www.punjabibynature.ie,+353(0)14960808,-6.255696,53.325786,Dublin,Ranelagh,Republic of Ireland
Saagar Indian Restaurant,http://www.saagarindianrestaurants.com,+353(0)14755012,-6.263579,53.336351,Dublin,Dublin City,Republic of Ireland
Tulsi Restaurant Castlebar,http://www.tulsirestaurantcastlebar.com,+353(0)949025066,-9.29491655092624,53.8583178927162,Mayo,Castlebar,Republic of Ireland
The Muses,,+353(0)61364082,-8.816345,52.69749,Clare,Bunratty,Republic of Ireland
Innfusion Restaurant,http://www.jurysinns.com,+353(0)214943000,-8.464113,51.899415,Cork,Cork City,Republic of Ireland
Druid's Restaurant & The Kingfisher Bar,http://www.celticrosshotel.com,+353(0)238848722,-9.02894,51.57588,Cork,Rosscarbery,Republic of Ireland
Finíns,http://www.finins.ie,+353(0)214631878,-8.172478,51.913644,Cork,Midleton,Republic of Ireland
Isaac's Restaurant,http://www.isaacsrestaurant.ie,+353(0)214503805,-8.468089,51.901594,Cork,Cork City,Republic of Ireland
Island Cottage,http://www.islandcottage.com,+353(0)2838102,-9.433456,51.498497,Cork,Skibbereen,Republic of Ireland
The Island Gate,http://www.theislandgate.ie/,+353(0)214353282,-8.364013,51.907603,Cork,Glounthaune,Republic of Ireland
Orchids Restaurant,http://www.hayfieldmanor.ie/orchids-cork-city-restaurant,+353(0)214845900,-8.490156,51.890985,Cork,Cork City,Republic of Ireland
Hanora D Restaurant,http://www.lucanspahotel.ie/diningatlucanspa.html,+353(0)16280494,-6.463761,53.355392,Dublin,Lucan,Republic of Ireland
Nancy Hands Bar & Restaurant,http://www.nancyhands.ie/,+353(0)16770149,-6.294083,53.348189,Dublin,Dublin City,Republic of Ireland
The Shack Restaurant,http://www.shackrestaurant.ie,+353(0)16790043,-6.264393,53.34541,Dublin,Dublin City Centre,Republic of Ireland
Boluisce Restaurant,,+353(0)91553286,-9.30654,53.244375,Galway,Spiddal,Republic of Ireland
Cre Na Cille,http://www.facebook.com/cre.nacille.5,+353(0)9328232,-8.853718,53.514761,Galway,Tuam,Republic of Ireland
Arnie's Bar And Restaurant,,+353(0)667136074,-9.8579,52.301299,Kerry,Ardfert,Republic of Ireland
Lobster Bar And Restaurant,,+353(0)669474629,-10.171821,51.827055,Kerry,Waterville,Republic of Ireland
The Wild Garlic,,+353(0)646642383,-9.583451,51.878329,Kerry,Kenmare,Republic of Ireland
The Arches Restaurant,,+353(0)61396246,-8.791493,52.564057,Limerick,Adare,Republic of Ireland
Poachers,,+353(0)6398209,-8.53329,52.418259,Limerick,Kilmallock,Republic of Ireland
Porters Restaurant,http://www.radissonblu.ie/hotel-limerick,+353(0)61456200,-8.710108,52.684376,Limerick,Limerick,Republic of Ireland
The Embassy Steakhouse,http://www.embassygrill.eu,+353(0)719161250,-8.471046,54.271077,Sligo,Sligo Town,Republic of Ireland
The Restaurant at the Abbey Hotel,http://www.abbeyhotel.ie/food-and-wine.html,+353(0)906626240,-8.193698,53.624746,Roscommon,Roscommon Town,Republic of Ireland
Stanford Village Inn,,+353(0)719164140,-8.302428,54.22985,Leitrim,Dromahair,Republic of Ireland
O'Reilly's Bar & Restaurant - Kilkenny Ormonde,http://www.kilkennyormonde.com,+353(0)567723900,-7.253222,52.649597,Kilkenny,Kilkenny,Republic of Ireland
Scott's Bar and Gulliver's Restaurant,,+353(0)567760500,-7.250455,52.66436,Kilkenny,Kilkenny,Republic of Ireland
Sweeneys Siopa Claddaigh,,+353(0)9845211,-9.923353,53.932437,Mayo,Achill Island,Republic of Ireland
Freddys Bistro,http://www.freddysbistro.com,+353(0)61418749,-8.630616,52.661,Limerick,Limerick City Centre,Republic of Ireland
Savour Restaurant,http://www.kilkennyormonde.com,+353(0)567723900,-7.253222,52.649597,Kilkenny,Kilkenny,Republic of Ireland
The New Ship Restaurant,http://www.dooleys-hotel.ie,+353(0)51873531,-7.115815,52.262899,Waterford,Waterford City Centre,Republic of Ireland
Reeds Restaurant,http://www.ferrycarrighotel.ie,+353(0)539120999,-6.504497,52.349781,Wexford,Wexford Town,Republic of Ireland
The Roundwood Inn,http://visitwicklow.ie/food-drink/the-roundwood-inn-pub-restaurant/,+353(0)12818107,-6.225072,53.064572,Wicklow,Roundwood,Republic of Ireland
Lime Tree Restaurant,http://tulfarrishotel.com/,+353(0)45867555,-6.560324,53.125532,Wicklow,Blessington,Republic of Ireland
The Wicklow Heather Restaurant,http://www.thewicklowheather.com,+353(0)40445157,-6.302596,53.009253,Wicklow,Glendalough,Republic of Ireland
Lannigan's Restaurant Quality Hotel Clonakilty,,+353(0)238835858,-8.895699,51.616382,Cork,Clonakilty,Republic of Ireland
Robertino's Italian Restaurant,http://www.robertinosrestaurant.com/,+353(0)646634966,-9.509654,52.059879,Kerry,Killarney,Republic of Ireland
Bella Italia,http://www.bellaitalia.ie,+353(0)61418872,-8.625559,52.662354,Limerick,Limerick,Republic of Ireland
La Piccola Italia,,+353(0)61315844,-8.629813,52.660619,Limerick,Limerick City,Republic of Ireland
The Waterfront Restaurant,http://www.waterfordmarinahotel.com,+353(0)51856600,-7.101714,52.258345,Waterford,Waterford City Centre,Republic of Ireland
Pasta Bella,http://www.pastabellamullingar.ie/,+353(0)449347965,-7.335317317791,53.525989013848,Westmeath,Mullingar,Republic of Ireland
Ballinalacken Castle Country House and Restaurant,http://www.ballinalackencastle.com,+353(0)657074025,-9.34113475267031,53.0463618511484,Clare,Lisdoonvarna,Republic of Ireland
Lannigans Restaurant Quality Hotel Shannon,http://www.irishcourthotels.com,+353(0)61364588,-8.861916,52.714767,Clare,Shannon Town,Republic of Ireland
Sheedy's Hotel and Restaurant,http://www.sheedys.com,+353(0)657074026,-9.29131698159933,53.0277478377522,Clare,Lisdoonvarna,Republic of Ireland
The Dining Room @ Gregans Castle Hotel,http://www.gregans.ie,+353(0)657077005,-9.184332,53.076839,Clare,Ballyvaughan,Republic of Ireland
Kinsale Good Food Circle,http://www.kinsalerestaurants.com,+353(0)214772847,-8.524388,51.705591,Cork,Kinsale,Republic of Ireland
O'Keeffe's Of Clonakilty,http://www.emmethotel.com,+353(0)238833394,-8.891233,51.622151,Cork,Clonakilty,Republic of Ireland
Riverview Restaurant,http://www.gresham-hotels-cork.com/,+353(0)214643750,-8.467765,51.901253,Cork,Cork City,Republic of Ireland
Scoozi Restaurant,http://www.scoozis.ie,+353(0)214275077,-8.470011,51.898518,Cork,Cork City,Republic of Ireland
The States Restaurant,,+353(0)214811277,-8.29627,51.849844,Cork,Cobh,Republic of Ireland
Harveys Point Restaurant,http://www.harveyspoint.com,+353(0)749722208,-8.053666,54.695931,Donegal,Donegal Town,Republic of Ireland
Fat Freddy's Restaurant,http://galwayrestaurants.net,+353(0)91567279,-9.054103,53.270943,Galway,Galway City,Republic of Ireland
Park House Hotel And Park Room Restaurant,http://www.parkhousehotel.ie,+353(0)91564924,-9.047021,53.274489,Galway,Galway City Centre,Republic of Ireland
Toddys Brasserie,http://www.gresham-hotels-dublin.com/cmsFiles/toddys_menu_layout_2.pdf,+353(0)18746881,-6.260295,53.35166,Dublin,Dublin City Centre,Republic of Ireland
Casa Pasta Clontarf,https://www.facebook.com/home.php#!/casapastaclontarf?fref=ts,+353(0)18331402,-6.218315,53.362753,Dublin,Clontarf,Republic of Ireland
Casa Pasta Howth,https://twitter.com/CasaPasta2,+353(0)18393823,-6.069342,53.387842,Dublin,Howth,Republic of Ireland
Oliveto at Haddington House,http://haddingtonhouse.ie/oliveto/,+353(0)12800011,-6.130567,53.292077,Dublin,Dun Laoghaire,Republic of Ireland
Marco Pierre White Steakhouse & Grill,http://marcopierrewhite.ie/dawson/,+353(0)16771155,-6.258479,53.341601,Dublin,Dublin City Centre,Republic of Ireland
Fitzsimons Temple Bar,http://www.fitzsimonshotel.com/,+353(0)16779315,-6.265291,53.345582,Dublin,Dublin City Centre,Republic of Ireland
Juggys Well,,+353(0)12148451,-6.124837,53.287293,Dublin,Glasthule,Republic of Ireland
Kaffe Moka,http://www.tastecatering.ie,+353(0)16798475,-6.263181,53.340976,Dublin,Dublin City Centre,Republic of Ireland
La Paloma,http://www.lapalomadublin.com,+353(0)16777392,-6.262662,53.345762,Dublin,Dublin City Centre,Republic of Ireland
Red Bank Restaurant,http://www.redbank.ie,+353(0)18490439,-6.109053,53.579678,Dublin,Skerries,Republic of Ireland
Fahrenheit Grill,http://www.clontarfcastle.ie,+353(0)18534363,-6.20685725396731,53.3646345401353,Dublin,Clontarf,Republic of Ireland
Whiskey Corner Bar & Restaurant,http://www.templebarhotel.com,+353(0)16773333,-6.260386,53.345836,Dublin,Fleet Street,Republic of Ireland
Thai Orchid,http://www.thaiorchiddublin.com/,+353(0)16719969,-6.259459,53.345729,Dublin,Dublin City,Republic of Ireland
The Purple Sage Restaurant,http://www.stillorganpark.com,+353(0)12001819,-6.202768,53.294977,Dublin,Stillorgan,Republic of Ireland
The Shanard Restaurant,http://www.regencyhoteldublin.com,+353(0)18373544,-6.246224,53.377535,Dublin,Whitehall,Republic of Ireland
Winding Stair Bookshop and Restaurant,http://www.winding-stair.com,+353(0)18727320,-6.263651,53.346763,Dublin,Dublin City Centre,Republic of Ireland
Trumans Restaurant,http://www.buswells.ie/,+353(0)16146500,-6.255815,53.340752,Dublin,Dublin City Centre,Republic of Ireland
Ashe's Bar And Restaurant,,+353(0)667130133,-9.909061,52.220557,Kerry,Tralee,Republic of Ireland
Cable Bar And Restaurant,http://www.watervillegolflinks.ie,+353(0)669474102,-10.172045,51.831567,Kerry,Waterville,Republic of Ireland
The Park Restaurant Killarney,http://www.killarneyparkhotel.ie,+353(0)646635555,-9.504757,52.057762,Kerry,Killarney ,Republic of Ireland
Pygmalion Restaurant,http://www.parknasillahotel.ie/restaurants,+353(0)646645122,-9.874793,51.815668,Kerry,Parknasilla,Republic of Ireland
The Oarsman Pub,http://www.theoarsman.com/,+353(0)719621733,-8.094772,53.943912,Leitrim,Carrick-On-Shannon,Republic of Ireland
The Bridge Brasserie,http://www.newgrangehotel.ie,+353(0)469074100,-6.682972,53.651878,Meath,Navan (An Uaimh),Republic of Ireland
Lyons Cafe,,+353(0)719142969,-8.475864,54.272398,Sligo,Sligo Town,Republic of Ireland
Lady Clementina's Restaurant,http://www.dundrumhousehotel.com/tipperary-restaurant.html,+353(0)6271116,-8.03086,52.55045,Tipperary,Cashel,Republic of Ireland
Bar and Restaurant at the Haven Hotel,http://www.thehavenhotel.com/bar-food,+353(0)51383150,-6.995921,52.152231,Waterford,Dunmore East,Republic of Ireland
A Slice Of Life,http://sliceoflifeathlone.webs.com/,+353(0)906493970,-7.945935,53.421894,Westmeath,Athlone,Republic of Ireland
Left Bank Bistro,http://www.leftbankbistro.com,+353(0)906494446,-7.942453,53.422365,Westmeath,Athlone,Republic of Ireland
Ath Luain Restaurant - Shamrock Lodge Hotel,http://www.shamrocklodgehotel.ie/food-beverage.html,+353(0)906492601,-7.95046313768819,53.4215265179987,Westmeath,Athlone,Republic of Ireland
Savoury Fare,http://www.savouryfare.ie/,+353(0)906474099,-7.93491806382372,53.422346369326,Westmeath,Athlone,Republic of Ireland
Dry Dock Bar,http://www.ferrycarrighotel.com,+353(0)539120999,-6.506171,52.35414,Wexford,Ferrycarrig Bridge,Republic of Ireland
The Terrace Restaurant,http://www.whitesofwexford.ie,+353(0)539122311,-6.464011,52.340348,Wexford,Wexford Town,Republic of Ireland
The Hungry Monk,http://www.thehungrymonk.ie,+353(0)12875759,-6.063072,53.144548,Wicklow,Greystones,Republic of Ireland
The Irish Parachute and Skydiving Club,http://www.skydive.ie,+353(0)1850260600,-7.117804,53.250665,Offaly,Clonbullogue,Republic of Ireland
Angling Belturbet,,+353(0)494331942,-7.43472900793968,54.1009968037999,Cavan,Belturbet,Republic of Ireland
Lough Allen,http://www.fishinginireland.info/pike/shannon/drumshanbo.htm,+353(0)719641057,-8.04226,54.0456,Leitrim,Drumshanbo,Republic of Ireland
Lough Gill,,+353(0)2641222,-10.0360992816039,52.2516093815501,Kerry,Castlegregory,Republic of Ireland
River Deel,,+353(0)449348650,-7.0963089923612,53.5147556607347,Westmeath,Raharney,Republic of Ireland
River Drowes,http://drowessalmonfishery.ie/,+353(0)719841055,-8.24133757309721,54.4525453190341,Leitrim,Kinlough,Republic of Ireland
Sneem River,,,-9.90244597118091,51.8362459770386,Kerry,Sneem,Republic of Ireland
The Shannon Callows,,+353(0)61317522,-8.00251225851326,53.1912392586354,Offaly,Shannonbridge and Banagher,Republic of Ireland
Castle Golf Club,http://www.castlegc.ie,+353(0)14904207,-6.27478,53.2991,Dublin,Rathfarnham,Republic of Ireland
Liffey Valley Shopping Centre,http://www.liffeyvalley.ie,+353(0)16160212,-6.391867,53.352374,Dublin,Clondalkin,Republic of Ireland
Designyard,http://www.designyard.ie,+353(0)14741011,-6.259089,53.343059,Dublin,Dublin City Centre,Republic of Ireland
Waterworld Castlegregory,http://www.waterworld.ie,+353(0)667139292,-10.0361536481627,52.3090782920979,Kerry,Castlegregory,Republic of Ireland
Keoghs Bar,http://www.keoghsballyconneely.com/,+353(0)9523522,-10.075687,53.431148,Galway,Ballyconneely,Republic of Ireland
Bakers Corner,http://www.johnbradygroup.ie/,+353(0)12807782,-6.15778,53.280639,Dublin,Dun Laoghaire,Republic of Ireland
Brogans Bar,,+353(0)16799570,-6.266366,53.344308,Dublin,Dublin City Centre,Republic of Ireland
Casey's Of Baltimore,http://www.caseysofbaltimore.com,+353(0)2820197,-9.362506,51.484671,Cork,Baltimore,Republic of Ireland
Cassidys,,+353(0)14756540,-6.264996,53.334038,Dublin,Dublin City Centre,Republic of Ireland
Durty Nellys,http://www.durtynellys.ie,+353(0)61364861,-8.81169,52.696428,Clare,Bunratty,Republic of Ireland
Egans Bar,,+353(0)657081430,-9.391873,52.938301,Clare,Liscannor,Republic of Ireland
Bold Thady Quill,,+353(0)646641368,-9.583341,51.880132,Kerry,Kenmare,Republic of Ireland
Mulcahy's,http://www.mulcahys.ie,+353(0)526125054,-7.70194,52.354371,Tipperary,Clonmel,Republic of Ireland
Lavelles Pub,,+353(0)9826049,-9.521616,53.800049,Mayo,Westport,Republic of Ireland
Jake's Bar at Lynhams Hotel,http://www.lynhamsoflaragh.ie/,+353(0)40445345,-6.297239,53.008103,Wicklow,Glendalough,Republic of Ireland
"Monks Ballyvaughan, Seafood Restaurant & Bar",http://www.monks.ie,+353(0)657077059,-9.15469914207415,53.1197614461439,Clare,Ballyvaughan,Republic of Ireland
The Club,http://www.theclubdalkey.com/,+353(0)12858511,-6.10262,53.277288,Dublin,Dalkey,Republic of Ireland
The Quays Bar,http://www.louisfitzgerald.com/quaysgalway,+353(0)91568347,-9.053915,53.271083,Galway,Galway City Centre,Republic of Ireland
Triskel Arts Centre,http://www.triskelartscentre.ie,+353(0)214272022,-8.469731,51.898543,Cork,Cork City,Republic of Ireland
Auld Dubliner,http://www.aulddubliner.ie/,+353(0)16770527,-6.26198,53.34555,Dublin,Dublin City Centre,Republic of Ireland
The Wild Goose,,+353(0)2221934,-8.661862,52.114101,Cork,Mallow,Republic of Ireland
Lough Hyne,,+353(0)2821489,-9.26822241376656,51.543625056946,Cork,Skibbereen,Republic of Ireland
The Copper Kettle,http://www.facebook.com/copperkettlekilnaleck,+353(0)494336223,-7.321529,53.862067,Cavan,Kilnaleck,Republic of Ireland
Torc Waterfall,,+353(0)646631633,-9.486911,52.029888,Kerry,Killarney ,Republic of Ireland
